# NEW LOG
# format=1.3.6nano
# deadtime=on
$BNRDD,3079,2018-03-20T00:37:27Z,65,4,963,A,0118.4939,N,10353.3080,E,14.90,A,11,75*46
$BNRDD,3079,2018-03-20T00:37:32Z,70,7,970,A,0118.4945,N,10353.3078,E,15.40,A,10,78*4B
$BNRDD,3079,2018-03-20T00:37:37Z,65,4,974,A,0118.4937,N,10353.3082,E,15.10,A,10,78*48
$BNRDD,3079,2018-03-20T00:37:42Z,64,6,980,A,0118.4929,N,10353.3088,E,14.50,A,10,78*42
$BNRDD,3079,2018-03-20T00:37:47Z,67,9,989,A,0118.4916,N,10353.3093,E,13.60,A,11,75*4C
$BNRDD,3079,2018-03-20T00:37:52Z,69,6,995,A,0118.4904,N,10353.3097,E,13.30,A,11,75*46
$BNRDD,3079,2018-03-20T00:37:57Z,71,5,1000,A,0118.4898,N,10353.3097,E,13.20,A,11,75*78
$BNRDD,3079,2018-03-20T00:38:02Z,68,5,1005,A,0118.4898,N,10353.3094,E,13.10,A,10,78*76
$BNRDD,3079,2018-03-20T00:38:07Z,68,4,1009,A,0118.4905,N,10353.3089,E,13.00,A,10,78*76
$BNRDD,3079,2018-03-20T00:38:12Z,69,5,1014,A,0118.4923,N,10353.3085,E,14.30,A,11,75*7E
$BNRDD,3079,2018-03-20T00:38:17Z,73,8,1022,A,0118.4923,N,10353.3081,E,14.80,A,11,75*77
$BNRDD,3079,2018-03-20T00:38:22Z,67,4,1026,A,0118.4912,N,10353.3083,E,14.50,A,11,75*71
$BNRDD,3079,2018-03-20T00:38:27Z,66,3,1029,A,0118.4905,N,10353.3080,E,13.90,A,11,75*73
$BNRDD,3079,2018-03-20T00:38:32Z,68,9,1038,A,0118.4901,N,10353.3075,E,13.20,A,11,75*76
$BNRDD,3079,2018-03-20T00:38:37Z,68,4,1042,A,0118.4900,N,10353.3061,E,12.40,A,11,75*70
$BNRDD,3079,2018-03-20T00:38:42Z,66,4,1046,A,0118.4904,N,10353.3056,E,12.30,A,11,75*7F
$BNRDD,3079,2018-03-20T00:38:47Z,62,5,1051,A,0118.4910,N,10353.3056,E,12.50,A,11,75*7A
$BNRDD,3079,2018-03-20T00:38:52Z,62,6,1057,A,0118.4918,N,10353.3053,E,12.30,A,8,87*45
$BNRDD,3079,2018-03-20T00:38:57Z,61,4,1061,A,0118.4918,N,10353.3054,E,12.30,A,9,82*47
$BNRDD,3079,2018-03-20T00:39:02Z,65,9,1070,A,0118.4918,N,10353.3053,E,12.30,A,8,88*43
$BNRDD,3079,2018-03-20T00:39:07Z,65,4,1074,A,0118.4915,N,10353.3059,E,11.90,A,10,77*78
$BNRDD,3079,2018-03-20T00:39:12Z,62,2,1076,A,0118.4914,N,10353.3067,E,12.00,A,11,75*7A
$BNRDD,3079,2018-03-20T00:39:17Z,56,2,1078,A,0118.4917,N,10353.3069,E,12.90,A,11,75*72
$BNRDD,3079,2018-03-20T00:39:22Z,59,7,1085,A,0118.4926,N,10353.3062,E,13.00,A,11,75*7D
$BNRDD,3079,2018-03-20T00:39:27Z,59,3,1088,A,0118.4933,N,10353.3056,E,12.90,A,10,78*76
$BNRDD,3079,2018-03-20T00:39:32Z,56,6,1094,A,0118.4927,N,10353.3058,E,12.70,A,11,75*7C
$BNRDD,3079,2018-03-20T00:39:37Z,53,1,1095,A,0118.4921,N,10353.3057,E,12.60,A,11,75*72
$BNRDD,3079,2018-03-20T00:39:42Z,57,8,1103,A,0118.4913,N,10353.3052,E,12.10,A,11,75*70
$BNRDD,3079,2018-03-20T00:39:47Z,58,6,1109,A,0118.4909,N,10353.3052,E,12.00,A,11,75*74
$BNRDD,3079,2018-03-20T00:39:52Z,59,7,1116,A,0118.4908,N,10353.3057,E,11.90,A,11,75*70
$BNRDD,3079,2018-03-20T00:39:57Z,57,2,1118,A,0118.4910,N,10353.3058,E,11.90,A,11,75*76
$BNRDD,3079,2018-03-20T00:40:02Z,54,6,1124,A,0118.4912,N,10353.3063,E,11.80,A,11,75*7B
$BNRDD,3079,2018-03-20T00:40:07Z,63,13,1137,A,0118.4910,N,10353.3079,E,11.80,A,10,78*49
$BNRDD,3079,2018-03-20T00:40:12Z,64,3,1140,A,0118.4908,N,10353.3085,E,11.90,A,9,81*4E
$BNRDD,3079,2018-03-20T00:40:17Z,68,6,1146,A,0118.4907,N,10353.3088,E,12.00,A,11,75*7E
$BNRDD,3079,2018-03-20T00:40:22Z,66,5,1151,A,0118.4906,N,10353.3090,E,12.00,A,10,78*77
